datetime,open,high,low,close,volume
2018-06-27,6073.99,6181.11,5985.0,6135.64,7446.86155074
2018-06-28,6135.64,6165.49,5818.14,5848.33,8878.39857291
2018-06-29,5845.2,6299.0,5774.72,6204.24,12067.37316767
2018-06-30,6204.01,6510.0,6190.28,6385.71,6915.08887702
2018-07-01,6385.75,6438.55,6259.34,6349.99,4160.70556721
2018-07-02,6345.48,6667.57,6270.69,6612.98,8799.80247408
2018-07-03,6605.46,6666.0,6464.39,6507.99,5924.86541706
2018-07-04,6507.99,6792.28,6413.2,6584.25,6706.7340062
2018-07-05,6575.62,6700.0,6445.31,6533.69,7692.21577694
2018-07-06,6533.69,6636.15,6449.76,6596.53,5457.67218749
2018-07-07,6604.74,6820.0,6510.0,6759.99,4842.79587112
2018-07-08,6755.46,6783.54,6674.6,6706.6,5145.84575684
2018-07-09,6706.6,6814.72,6620.0,6666.75,7165.21723333
2018-07-10,6666.75,6683.9,6270.84,6299.46,9163.01977492
2018-07-11,6304.45,6400.0,6285.0,6380.0,6370.13680136
2018-07-12,6379.13,6380.0,6072.0,6243.88,7792.46685782
2018-07-13,6243.53,6337.25,6121.01,6215.59,5901.29571452
2018-07-14,6208.78,6317.84,6180.0,6243.98,2584.7339623
2018-07-15,6245.99,6397.21,6227.76,6349.3,3556.29310719
2018-07-16,6353.25,6755.0,6333.63,6721.04,9404.05647649
2018-07-17,6721.21,7468.31,6657.95,7310.71,12703.29651293
2018-07-18,7310.71,7599.98,7239.15,7374.88,13347.87637571
2018-07-19,7384.92,7570.9,7278.84,7471.42,8803.25309749
2018-07-20,7474.35,7696.88,7265.0,7330.84,9379.17143244
2018-07-21,7330.84,7458.0,7212.0,7409.92,4049.81022253
2018-07-22,7398.16,7581.03,7336.15,7396.6,5107.9788128
2018-07-23,7393.5,7800.0,7369.86,7719.62,12572.45317131
2018-07-24,7712.46,8496.96,7691.14,8403.83,18707.41156484
2018-07-25,8394.48,8475.0,8049.22,8174.06,10348.06857767
2018-07-26,8174.06,8314.23,7855.97,7926.0,8091.87166049
2018-07-27,7926.0,8274.98,7798.48,8183.05,8701.76587806
2018-07-28,8177.72,8259.0,8051.43,8237.74,2765.6804906
2018-07-29,8231.07,8299.99,8109.74,8216.74,3980.2794076
2018-07-30,8216.74,8295.0,7853.01,8160.21,11785.89207823
2018-07-31,8162.28,8162.37,7633.67,7725.43,11994.08614156
2018-08-01,7726.85,7761.56,7440.0,7602.01,11406.76843741
2018-08-02,7600.22,7709.98,7455.0,7536.37,5262.23613199
2018-08-03,7535.0,7542.92,7286.41,7416.98,9585.77930917
2018-08-04,7416.98,7494.48,6926.0,7009.99,6831.75139028
2018-08-05,7009.94,7086.8,6888.88,7032.61,6039.1351446
2018-08-06,7028.89,7157.93,6835.06,6936.11,7317.64296455
2018-08-07,6932.18,7155.0,6671.0,6717.68,10039.39296375
2018-08-08,6717.67,6717.68,6121.0,6283.59,14668.56802221
2018-08-09,6283.89,6627.0,6190.01,6543.76,9484.88670496
2018-08-10,6544.98,6584.05,5995.75,6139.99,14096.00988894
2018-08-11,6139.99,6494.13,6000.0,6239.98,6818.37504816
2018-08-12,6240.49,6493.77,6163.44,6310.82,7169.89323056
2018-08-13,6311.99,6544.37,6142.2,6252.63,8896.68083746
2018-08-14,6252.63,6254.02,5880.0,6193.62,14235.27018218
2018-08-15,6194.3,6628.5,6186.02,6272.3,12501.11334781
2018-08-16,6273.34,6477.57,6208.37,6313.51,7099.2611636
2018-08-17,6314.08,6584.49,6290.64,6580.15,6635.58158998
2018-08-18,6578.13,6615.0,6303.0,6399.28,3496.80232127
2018-08-19,6397.37,6545.0,6312.0,6481.99,3138.71131829
2018-08-20,6481.63,6522.99,6223.9,6260.82,6254.82080784
2018-08-21,6260.83,6513.28,6246.05,6479.27,5655.04172504
2018-08-22,6478.99,6906.81,6250.0,6355.76,11955.65069577
2018-08-23,6355.97,6575.99,6344.8,6525.01,4028.43387247
2018-08-24,6525.99,6721.09,6445.32,6692.94,6374.54257854
2018-08-25,6692.99,6800.0,6664.25,6732.4,4980.64928331
2018-08-26,6732.99,6775.34,6558.95,6700.46,3475.7202496
2018-08-27,6700.13,6944.47,6641.35,6904.51,5863.68824836
2018-08-28,6911.7,7125.28,6861.17,7080.94,8222.24765235
2018-08-29,7079.46,7124.06,6890.0,7032.96,5730.97892652
2018-08-30,7034.47,7055.97,6792.85,6984.01,6875.26197217
2018-08-31,6984.34,7101.03,6879.0,7017.35,5790.38050638
2018-09-01,7015.78,7300.18,7015.22,7185.01,4590.45724112
2018-09-02,7195.8,7334.5,7130.63,7290.31,3297.68658519
